id,start,end,emotion,valence,arousal,dominance,transcription
Ses02M_script01_3_F019,182.4666,192.0214,sad,2.0,2.5,3.5,"Well, what's wrong?  I mean, even in your letters there was some--something ashamed."
Ses02M_script01_3_F020,196.0709,199.7234,xxx,3.0,2.0,3.0,You've gotta tell me.
Ses02M_script01_3_F021,202.2113,206.0226,sad,2.0,2.0,3.5,It wouldn't work this way.
Ses02M_script01_3_F022,213.7247,216.0803,xxx,3.5,2.5,3.0,"Yeah, sure."
Ses02M_script01_3_F023,220.0504,223.1206,xxx,2.5,3.0,3.0,How many?
Ses02M_script01_3_F024,225.3174,228.1494,xxx,1.5,3.0,3.5,gee.
Ses02M_script01_3_F025,359.3486,362.8688,sad,2.5,2.5,3.5,Do you still feel that way?
Ses02M_script01_3_F026,365.3567,374.8585,sad,2.0,3.5,4.5,"'Cause you mustn't feel that way.  Because you have a right to everything you have, Chris.  Everything, you understand that?  Me too."
Ses02M_script01_3_F027,374.9644,383.4604,sad,2.5,4.0,4.0,"I mean, and your money, there's- there's nothing wrong with your money.  I mean, your father put hundreds of planes in the air.  A man should be paid for that."
Ses02M_script01_3_F028,387.7482,391.1095,hap,4.0,3.5,4.0,What'll I do with a fortune?
Ses02M_script01_3_M000,9.346,12.5191,hap,4.0,2.5,3.0,"I know, it went out of style, didn't it?"
Ses02M_script01_3_M001,19.5594,22.4179,xxx,3.0,3.0,2.0,You're not sorry you came?
Ses02M_script01_3_M002,28.6907,30.914,xxx,3.0,2.5,3.0,Why?
Ses02M_script01_3_M003,34.1165,36.3133,xxx,2.5,2.0,2.5,Oh.
Ses02M_script01_3_M004,41.2628,43.6713,sur,2.5,2.5,3.0,What?
Ses02M_script01_3_M005,48.5942,61.0604,fru,3.5,3.0,3.5,"The trouble is, I planned on sort of sneaking up on you on a period of a week or so.  But they take it for granted that we're all set."
Ses02M_script01_3_M006,62.5955,64.6335,xxx,3.0,2.0,3.0,How'd you know?
Ses02M_script01_3_M007,66.5392,76.041,xxx,3.0,3.0,3.0,"Oh.  Would you want to?  I guess you know, this is why I asked you to come."
Ses02M_script01_3_M008,79.8788,89.7511,xxx,4.0,4.0,4.0,"Ann, I love you.  I love you a great deal.  I love you."
Ses02M_script01_3_M009,89.8305,94.0124,xxx,4.0,4.0,4.0,I have no imagination.  That's all I know to tell you.
Ses02M_script01_3_M010,94.0653,104.2024,exc,4.0,4.0,4.0,I'm embarrassing you and I didn't want to tell it to you here.  I wanted some place we'd never been before.  A place where we'd be brand new to each other.
Ses02M_script01_3_M011,104.3082,115.054,xxx,3.5,3.5,4.0,"You feel wrong here, don't you?  This yard, this chair.  I want you to be ready for me.  I don't want to have to win you away from anything."
Ses02M_script01_3_M012,116.5891,120.3475,xxx,3.0,3.5,3.0,And he's gone forever.  You're sure?
Ses02M_script01_3_M013,122.5972,125.191,sur,3.0,3.0,2.5,Why didn't you?
Ses02M_script01_3_M014,127.0438,130.5904,exc,4.0,3.5,3.5,You felt something that far back?
Ses02M_script01_3_M015,131.9138,134.7458,exc,3.5,3.0,3.5,"Ann, why didn't you let me know?"
Ses02M_script01_3_M016,142.7654,146.1268,xxx,4.0,4.0,4.5,"Give me a kiss, Anne.  Give me a-"
Ses02M_script01_3_M017,146.2499,153.9347,xxx,4.5,4.5,4.5,"God, I kissed Annie.  How long--how long I've been waiting to kiss you."
Ses02M_script01_3_M018,160.2604,164.1776,xxx,4.5,4.5,4.5,"Oh, Annie, we're gonna live now.  I'm gonna make you so happy."
Ses02M_script01_3_M019,164.7599,166.9832,xxx,2.5,2.0,2.0,I kissed you.
Ses02M_script01_3_M020,172.5943,176.9085,sad,3.0,3.5,3.5,Let's drive someplace.  I want to be alone with you.
Ses02M_script01_3_M021,179.6875,183.1283,sad,2.0,2.5,2.5,No.  Nothing like that.
Ses02M_script01_3_M022,190.9891,196.812,sad,2.5,3.0,3.0,"Yeah, I suppose I have been.  But it's going from me."
Ses02M_script01_3_M023,199.9881,203.1642,xxx,2.0,2.0,2.5,I don't know how to start.
Ses02M_script01_3_M024,206.0226,214.3334,xxx,2.5,2.5,3.0,"It's all mixed up with so many other things.  You remember overseas, I was in charge of a company?"
Ses02M_script01_3_M025,216.345,220.2621,sad,2.0,2.0,3.0,"Well, I lost them."
Ses02M_script01_3_M026,222.9618,226.0585,sad,2.0,2.5,3.0,Just about all.
Ses02M_script01_3_M027,227.3025,234.5281,sad,2.0,3.0,3.5,It takes some time for a guy to toss that off.  'Cause they weren't just men.
Ses02M_script01_3_M028,234.634,249.8263,sad,3.0,3.5,4.0,"For instance, this one time, it had been raining several days and this kid came to me and gave me his last pair of dry socks.  I put them in pocket.  It's only a little thing, but those are the kind of guys I had."
Ses02M_script01_3_M029,249.9322,260.0957,sad,2.0,3.5,4.5,"They didn't die, they killed themselves for each other.  I mean that exactly.  I mean, a little more selfish and they'd have been here today."
Ses02M_script01_3_M030,260.1751,276.8495,sad,2.0,3.0,4.5,"I got this idea watching 'em go down.  Everything was being destroyed, see, but it seemed that one new thing was made.  A sort of responsibility.  Man for man. You know what I mean?"
Ses02M_script01_3_M031,276.929,289.3951,sad,2.5,4.0,4.5,"To show that, to bring that onto the Earth again, like some kind of monument and everyone can feel it standing behind him and it would make a difference to him."
Ses02M_script01_3_M032,289.5539,310.0662,sad,1.5,3.5,4.5,"Then I came back and it was incredible.  There was no meaning in it here. I mean, the whole thing to them seemed like it's sort of a bus accident.  I went to work with Dad and that rat race again."
Ses02M_script01_3_M033,310.1721,332.6959,sad,1.5,3.5,4.5,"And I felt what you said, ashamed somehow 'cause nobody had changed at all.  It seemed to make suckers out of a lot of guys.  I felt wrong to be alive to open the new bank book, drive the new car, see the new refrigerator."
Ses02M_script01_3_M034,332.7753,346.009,sad,2.5,3.5,4.5,"I mean, you can take those things out of a war, but when you drive that car, you've gotta realize that it came out of the love a man can have for a man.  You've gotta be a little better because of it."
Ses02M_script01_3_M035,346.0355,360.1426,sad,2.5,2.5,4.5,Otherwise all you have is really loot and there's blood on it.  And I didn't want to take any of that.  And I guess that included you.
Ses02M_script01_3_M036,363.054,366.5213,neu,3.0,2.5,3.5,I want you now Annie.
Ses02M_script01_3_M037,382.9311,388.3834,xxx,4.0,3.5,4.0,I know Annie.  I'm gonna make a fortune for you.
Ses02M_impro03_F000,5.2402,9.0515,exc,4.5,3.5,3.5,What? What? You look really happy what's going on?
Ses02M_impro03_F001,12.123,14.0146,exc,4.0,3.5,3.5,Finally did what?
Ses02M_impro03_F002,17.3302,21.296,xxx,5.0,4.5,4.0,"You did? Oh, my Gosh, I'm so proud of you."
Ses02M_impro03_F003,23.2289,25.5477,exc,4.5,4.0,4.0,"Oh, my Gosh. Well, and did"
Ses02M_impro03_F004,26.9512,28.2937,exc,4.0,3.5,3.5,Did she say yes?
Ses02M_impro03_F005,31.1617,32.911,exc,4.5,4.0,4.0,That's like the most definitive.
Ses02M_impro03_F006,36.4389,40.3353,xxx,4.0,3.0,3.5,"Oh, my gosh, wait so when did you decide to do this, I mean,"
Ses02M_impro03_F007,40.5591,44.4238,exc,4.0,3.5,3.5,I would have thought you would have told me that you were planning on doing this.
Ses02M_impro03_F008,48.8635,53.0889,exc,5.0,4.5,4.0,"Yea, I guess so. Oh, my Gosh. Was she surprised?"
Ses02M_impro03_F009,57.86,58.81,xxx,4.0,3.0,2.5,Yeah.
Ses02M_impro03_F010,63.3405,65.1508,xxx,4.0,3.0,3.0,So what did you do?
Ses02M_impro03_F011,74.955,77.0704,exc,5.0,4.5,4.0,"Oh, You did not."
Ses02M_impro03_F012,77.0907,80.57,exc,4.5,4.5,3.5,"Oh, my Gosh. that's so cute"
Ses02M_impro03_F013,85.3339,94.6853,exc,5.0,4.0,4.5,"That's so romantic. Oh, my Gosh. She must have died. That's like one of those things you write into a magazine about like my boyfriend did this. Oh my God."
Ses02M_impro03_F014,95.4379,96.8617,exc,4.0,3.0,3.0,She must have flipped out.
Ses02M_impro03_F015,99.6891,103.4785,exc,4.5,4.0,4.0,Right exactly because you can't say no in front of thousands of people. [LAUGHTER]
Ses02M_impro03_F016,104.4488,106.5845,exc,3.5,3.5,3.5,Did you bring her up on stage too?
Ses02M_impro03_F017,107.2558,109.6966,exc,4.5,3.0,4.0,"Oh, my Gosh, that's so cute."
Ses02M_impro03_F018,113.3783,115.3716,exc,4.0,3.0,3.0,Are your parents excited or...?
Ses02M_impro03_F019,119.1334,121.56,xxx,3.5,3.5,3.0,"Yea, totally. So when is it going to happen?"
Ses02M_impro03_F020,135.37,137.95,exc,4.0,3.5,3.5,"Ooh, that would be fun."
Ses02M_impro03_F021,139.3125,143.645,xxx,3.5,3.0,3.0,"Do you think you'll get a house or something, like you guys are looking to buy some place or"
Ses02M_impro03_F022,149.58,150.66,xxx,4.0,2.5,3.0,Yeah. [LAUGHTER]
Ses02M_impro03_F023,152.6886,157.9201,exc,4.0,3.0,4.0,"Oh my Gosh. I cannot believe you're getting married, that is so cool."
Ses02M_impro03_F024,158.8655,164.7588,exc,4.5,4.5,4.5,"Golly, it just makes me all like romantic inside, like I really want that to happen to me. [LAUGHTER]"
Ses02M_impro03_F025,171.654,174.8068,xxx,3.5,2.5,3.0,Did you have a good ring? You better have had a good ring.
Ses02M_impro03_F026,176.1086,178.9562,xxx,4.0,3.5,3.5,Good. The ring makes all the difference.
Ses02M_impro03_F027,183.57,185.33,xxx,4.0,2.5,3.0,"Oh, that's awesome."
Ses02M_impro03_F028,186.1365,191.4453,exc,4.5,3.5,3.5,"Yay, well congratulations, that's so cool. [BREATHING] I can't wait."
Ses02M_impro03_M000,3.1431,5.553,exc,4.0,4.0,3.5,"Oh, you're never going to believe it."
Ses02M_impro03_M001,9.1156,12.3065,exc,4.5,4.0,4.0,"Well, I finally did it"
Ses02M_impro03_M002,14.1737,17.6149,xxx,5.0,3.5,3.5,I-I asked her to marry me.
Ses02M_impro03_M003,21.2152,23.3916,xxx,4.5,4.0,3.5,"Yes, I know. [LAUGHTER]"
Ses02M_impro03_M004,24.8,27.6835,xxx,4.0,4.5,4.0,"I'm so nervous you know, I'm-"
Ses02M_impro03_M005,28.2293,31.5075,exc,4.5,4.5,4.0,"Yes, she said yes. [LAUGHTER] I know"
Ses02M_impro03_M006,32.6098,36.6537,xxx,4.5,4.0,4.5,I know Uhm- I can't believe it.  It's like-
Ses02M_impro03_M007,43.75,49.86,xxx,4.0,3.0,4.0,"Well, yes, I wanted it you know I guess sort of as a surprise for everyone so"
Ses02M_impro03_M008,53.04,58.33,exc,4.0,4.0,3.5,"Yes, yes. You know, she - she was like - I mean, she was happy, you know"
Ses02M_impro03_M009,58.3367,64.1134,exc,4.0,4.0,4.0,"I - I think it was about time, I don't know, maybe. You know what, it's been it's been long enough now."
Ses02M_impro03_M010,65.1724,72.73,hap,4.0,3.5,3.5,"Oh, well, it was -- you know, we were at this- at this concert and yeah"
Ses02M_impro03_M011,72.74,76.14,hap,4.0,3.5,4.0,so I-I talked to some of the crew before hand and-
Ses02M_impro03_M012,76.8059,77.7009,hap,4.5,2.5,3.0,I-I did.
Ses02M_impro03_M013,79.2909,85.532,xxx,4.0,3.5,3.5,"So I got the band to do something, you know, like towards the end of the song I got to go up on stage and, uh"
Ses02M_impro03_M014,86.83,88.3,hap,4.0,2.5,2.5,"I know, so"
Ses02M_impro03_M015,88.46,90.1494,hap,4.0,3.5,3.5,I got to freak her out.
Ses02M_impro03_M016,94.4412,95.804,exc,4.0,3.5,3.5,"No, yes -- so"
Ses02M_impro03_M017,96.6583,100.279,hap,4.0,3.0,3.5,"Yea, that way she was guaranteed that she could not say no."
Ses02M_impro03_M018,103.33,104.9776,exc,4.5,3.0,3.5,"No, but it was good."
Ses02M_impro03_M019,105.9947,107.4795,exc,5.0,3.5,3.5,"Yes, yes. [LAUGHTER]"
Ses02M_impro03_M020,109.5372,114.5874,exc,4.0,4.5,4.0,"I know it was, I don't know I was really nervous but I'm really - I'm really glad."
Ses02M_impro03_M021,115.1625,119.6025,hap,4.0,4.0,4.0,"Oh yes, they - they you know they love her and so I mean..."
Ses02M_impro03_M022,121.6073,129.4938,xxx,4.0,3.5,4.0,"Well, we're thinking uh - we're thinking winter time, you know, we're going to do it in the winter and then maybe, you know, maybe"
Ses02M_impro03_M023,129.9508,139.699,xxx,3.5,4.0,4.0,"I don't know either do a honeymoon like in the snow or fly down to like Australia, Southern Hemisphere, [GARBAGE] so we'll decide with that."
Ses02M_impro03_M024,143.6282,150.2993,exc,3.5,3.5,4.0,"Yea, yea, I'm not too sure where yet I guess you know, I kind of got to figure some stuff out here first"
Ses02M_impro03_M025,150.3093,156.8328,xxx,4.0,4.0,4.0,but like you know it's just - I guess we're just excited right now that we'll get to continue it together.
Ses02M_impro03_M026,157.619,158.9208,exc,4.5,3.5,4.0,I know.
Ses02M_impro03_M027,164.7903,172.9558,hap,4.0,3.5,4.0,"Oh, it will, obviously you know. But I know it's something - I don't know, you never really think about it happening, like before hand."
Ses02M_impro03_M028,174.7051,176.434,hap,3.5,3.0,3.5,"Sure. Oh, yes."
Ses02M_impro03_M029,178.5291,183.85,xxx,4.0,3.5,4.0,You know I had my mom come along maybe help me out a little bit because she's got good taste. but
Ses02M_impro03_M030,185.2618,189.2079,exc,4.0,3.0,3.5,"Yes, well, Thanks, thanks. Thank you. yeah"
Ses02M_impro03_M031,190.9368,191.8928,hap,4.0,3.0,3.0,Hah.
Ses02F_impro08_F000,5.072,9.3683,neu,3.5,3.0,3.5,"Hi, my name is Shiloh, welcome to--Airline Six.  Hi, how may I help you?"
Ses02F_impro08_F001,17.0726,18.7868,neu,4.0,2.5,3.5,"All right, sir."
Ses02F_impro08_F002,20.8328,25.5744,neu,4.0,3.0,4.0,I completely understand.  Automated systems are very difficult sometimes.
Ses02F_impro08_F003,26.0444,29.5192,neu,4.0,2.5,3.0,"Um, how may I help you.  You're trying to book a specific flight?"
Ses02F_impro08_F004,34.4217,41.707,neu,3.5,3.0,4.0,"Oh, yeah, absolutely.  You know, and especially because you've been waiting so long and I know that, um, you've been having a difficult time."
Ses02F_impro08_F005,41.7208,49.8355,neu,4.0,3.0,4.0,"I want to definitely give you our special package today, which um is usually only for valued customers who have a record of having previous,"
Ses02F_impro08_F006,49.8493,56.3328,neu,3.5,3.5,4.0,"um lots of purchases, but we're gonna go ahead and give that to you anyway. uh,  Just to make sure that you're happy with your service here."
Ses02F_impro08_F007,56.3466,57.4525,neu,4.0,2.5,3.5,Is that all right?
Ses02F_impro08_F008,57.5493,62.4568,neu,4.0,3.0,3.5,"I can do that right now for you. No, absolutely.  I can take care of you all the way through to the end."
Ses02F_impro08_F009,62.4706,66.7146,neu,3.5,3.0,3.0,All I'm going to need is your credit card number but just give me one moment. So-
Ses02F_impro08_F010,66.7422,79.4747,neu,3.5,3.0,4.0,"um, you're scheduling a flight as well--And you would like to, um, we have a highly discounted hotel rate that goes along with that so that everything is all in one deal.  You're taken care of by the time that you get there."
Ses02F_impro08_F011,81.6722,84.0361,neu,3.5,2.5,3.5,Absolutely. we we
Ses02F_impro08_F012,86.4414,99.3203,neu,3.5,3.5,4.0,"Yes, I completely understand.  Actually, our-our airline only uses five star hotel and above.  Except we charge at a three star hotel rate because, as a corporation, we are able to get a deal from the hotels themselves."
Ses02F_impro08_F013,99.3367,107.9377,neu,3.5,3.0,4.0,"So, you will absolutely be in a high rated great hotel and we can make sure that it's in a area of town that you like as well."
Ses02F_impro08_F014,108.8601,110.2602,neu,4.0,3.0,3.0,Yeah.
Ses02F_impro08_F015,114.0341,115.5271,neu,4.0,2.5,3.0,Okay.
Ses02F_impro08_F016,118.9969,122.0827,neu,3.5,2.5,3.0,Great.  How many seats?
Ses02F_impro08_F017,123.393,126.3472,neu,4.0,3.5,3.5,Okay.  Great.  Four seats.  I'll book you for four seats.
Ses02F_impro08_F018,126.9596,130.7963,neu,4.0,3.5,3.5,"Oh, yeah, absolutely.  Um- Would you like window seats or aisles?"
Ses02F_impro08_F019,133.8439,143.7972,neu,3.5,4.0,4.0,"Okay, I can do um- a win- -two like a window and a aisle and a window and an aisle next to each other so that each of you can sit two by two. And switch around maybe?"
Ses02F_impro08_F020,146.3132,148.7047,neu,3.5,3.0,3.0,Okay.  Great.  What time of the day would you like?
Ses02F_impro08_F021,153.6399,162.0139,neu,3.5,2.5,4.0,All right.  Great.  Well we have a very open flight that leaves at nine a.m. and fortunately uh the time change actually goes um backwards from that.
Ses02F_impro08_F022,162.0146,173.1274,neu,3.5,3.5,4.0,"So, it's a five hour flight, but you'll arrive only at eleven a clock in the morning.  So that day, you can have plenty of time to get to your hotel--Rest up and then still have a nice afternoon your first afternoon in Maui."
Ses02F_impro08_F023,175.2053,185.2554,neu,3.5,3.0,4.0,Absolutely.  That actually goes in on the same package with our hotel.  You just give me your address.  We'll come and pick up a time that allows you to get to your flight with plenty of time to spare.
Ses02F_impro08_F024,185.2692,190.5223,neu,3.5,3.5,4.0,And a there will also be a shuttle waiting for you to take you to the appropriate hotel.
Ses02F_impro08_F025,193.5359,199.2729,neu,4.0,3.5,4.0,Yeah--I completely understand.  It's a difficult process sometimes and we want to make traveling as easy as possible.
Ses02F_impro08_F026,200.4894,205.6457,neu,4.0,3.0,4.0,Absolutely. Thank you so much for calling and we hope that you will come to us again.
Ses02F_impro08_F027,205.6872,207.1232,neu,4.0,3.0,4.0,Thank you.
Ses02F_impro08_M000,6.207,8.17,fru,2.5,3.0,3.5,"Yeah, hello."
Ses02F_impro08_M001,9.4065,17.6256,fru,2.0,3.5,4.5,Ok.  I've- I've just been talking to this machine for the past half hour and I can't-can't get anything done.  I've been trying to book this vacation this entire time.
Ses02F_impro08_M002,17.6532,22.1184,fru,2.5,3.0,4.0,"I know, I'm sorry.  It's-It's just that it's been a little frustrating because--"
